accuracy,epoch,f1_macro,loss,precision_macro,recall_macro,train_loss
0.4676258992805755,1,0.2368686868686869,1.3605793714523315,0.22275910364145657,0.2986111111111111,1.6386528134346008
0.7553956834532374,2,0.6158710658710659,0.9815498232841492,0.66396035581095,0.6184006211180124,1.2340474620461463
0.8561151079136691,3,0.7230045016782722,0.768946361541748,0.7300689223057644,0.7227657004830919,0.904499913752079
