accuracy,epoch,f1_macro,loss,precision_macro,recall_macro,train_loss
0.5035971223021583,1,0.2917268661850705,1.3109444379806519,0.3562776613091079,0.34027777777777773,1.6303469389677048
0.7985611510791367,2,0.6671518433190055,0.8074194073677063,0.6815046089800774,0.6632418909592823,1.078848345577717
0.8129496402877698,3,0.6877301201298075,0.6984785079956055,0.6944564694564694,0.6853605935127675,0.7347667936235667
