accuracy,epoch,f1_macro,loss,precision_macro,recall_macro,train_loss
0.6474820143884892,1,0.4970853206147324,1.2767200708389281,0.5420614412862474,0.5086266390614217,1.6048106402158737
0.7482014388489209,2,0.6022302849331621,0.7751060009002686,0.6635242385242385,0.6119047619047618,1.0452849999070168
0.8561151079136691,3,0.7220396834227923,0.6449310064315796,0.7377704373108321,0.7180555555555556,0.7180636182427407
